sale_id,branch_id,employee_id,medication_id,sale_date,sale_time,quantity,unit_price,total_amount,payment_method,customer_age_group
26250,10,7,68,2023-10-09,21:53:00,3,334.29,1002.87,Cash,Senior
26251,10,48,78,2023-04-30,19:02:00,2,234.82,469.64,Insurance,Senior
26252,2,35,98,2024-10-15,15:49:00,2,305.33,610.66,Card,Senior
26253,3,42,95,2024-09-24,21:41:00,1,373.11,373.11,Cash,Senior
26254,6,36,7,2024-10-28,16:38:00,1,104.87,104.87,Cash,Adult
26255,1,7,52,2023-11-25,14:45:00,1,46.79,46.79,Cash,Senior
26256,7,29,82,2024-11-05,20:32:00,1,375.39,375.39,Cash,Child
26257,6,48,34,2023-07-11,16:55:00,2,311.34,622.68,Insurance,Adult
26258,10,43,89,2023-09-02,14:57:00,1,102.74,102.74,Card,Child
26259,9,24,150,2024-07-21,11:35:00,2,440.7,881.4,Insurance,Adult
26260,9,44,14,2024-07-15,10:55:00,3,168.06,504.18,Card,Adult
26261,9,50,77,2023-12-07,18:45:00,2,238.24,476.48,Card,Senior
26262,5,3,40,2024-02-09,13:27:00,1,30.89,30.89,Insurance,Senior
26263,4,17,66,2024-01-25,19:43:00,2,265.48,530.96,Insurance,Senior
26264,2,23,120,2024-08-05,14:29:00,1,195.5,195.5,Insurance,Adult
26265,10,2,140,2023-11-05,21:46:00,1,344.34,344.34,Card,Adult
26266,3,22,55,2024-07-01,20:37:00,1,28.69,28.69,Card,Senior
26267,10,33,80,2024-09-06,12:32:00,1,88.35,88.35,Cash,Child
26268,2,43,4,2024-11-04,19:52:00,1,23.2,23.2,Insurance,Senior
26269,8,18,48,2024-06-13,21:54:00,1,86.16,86.16,Cash,Child
26270,3,43,58,2023-02-20,16:18:00,2,42.09,84.18,Cash,Adult
26271,4,38,200,2024-05-31,13:39:00,2,169.12,338.24,Insurance,Child
26272,9,27,80,2024-04-01,19:01:00,2,88.35,176.7,Insurance,Adult
26273,7,28,91,2024-05-08,10:48:00,2,161.52,323.04,Insurance,Adult
26274,2,10,16,2023-04-14,15:12:00,2,135.07,270.14,Insurance,Child
26275,8,36,68,2023-02-28,15:18:00,1,334.29,334.29,Cash,Adult
26276,1,28,47,2024-11-26,12:33:00,3,224.21,672.63,Insurance,Senior
26277,10,50,81,2024-02-27,21:03:00,1,420.77,420.77,Card,Senior
26278,6,31,144,2023-05-09,14:32:00,2,325.33,650.66,Cash,Child
26279,1,10,124,2023-05-10,09:33:00,1,290.6,290.6,Insurance,Child
26280,8,28,177,2023-08-30,21:46:00,1,341.49,341.49,Card,Adult
26281,8,25,96,2023-07-06,12:58:00,2,123.39,246.78,Insurance,Senior
26282,8,3,100,2024-09-10,19:35:00,1,235.69,235.69,Insurance,Senior
26283,7,42,133,2023-03-10,18:22:00,1,369.62,369.62,Cash,Adult
26284,3,21,123,2023-12-05,09:34:00,5,174.84,874.2,Card,Adult
26285,7,37,9,2023-12-20,12:09:00,1,145.51,145.51,Insurance,Child
26286,8,4,62,2024-12-28,17:24:00,1,79.35,79.35,Cash,Adult
26287,6,35,40,2024-04-27,13:13:00,1,30.89,30.89,Cash,Child
26288,2,1,97,2023-11-26,10:57:00,4,93.87,375.48,Cash,Child
26289,8,37,64,2024-03-05,19:05:00,2,284.41,568.82,Cash,Child
26290,9,29,70,2024-01-12,16:20:00,2,60.82,121.64,Cash,Adult
26291,3,50,56,2024-09-08,15:58:00,1,125.0,125.0,Card,Child
26292,9,15,120,2023-12-31,21:16:00,1,195.5,195.5,Cash,Child
26293,9,48,119,2023-02-22,17:41:00,2,318.4,636.8,Insurance,Child
26294,3,42,76,2024-06-12,14:11:00,4,322.91,1291.64,Insurance,Senior
26295,4,24,54,2024-09-11,11:04:00,1,243.74,243.74,Cash,Senior
26296,7,5,157,2024-02-12,14:04:00,1,285.73,285.73,Insurance,Senior
26297,8,26,92,2023-05-11,10:53:00,1,107.07,107.07,Cash,Child
26298,3,26,23,2023-05-13,15:33:00,1,202.92,202.92,Cash,Senior
26299,2,47,96,2024-09-19,12:18:00,1,123.39,123.39,Cash,Senior
26300,2,44,189,2023-07-07,12:16:00,1,135.16,135.16,Insurance,Senior
26301,9,19,78,2024-11-28,11:53:00,2,234.82,469.64,Insurance,Child
26302,2,42,81,2024-07-17,16:10:00,1,420.77,420.77,Card,Adult
26303,4,4,11,2024-05-20,14:26:00,1,109.07,109.07,Insurance,Child
26304,3,49,11,2023-07-14,10:35:00,1,109.07,109.07,Cash,Child
26305,7,4,83,2024-09-26,09:20:00,1,111.25,111.25,Cash,Adult
26306,7,5,167,2023-07-26,13:20:00,1,158.36,158.36,Cash,Adult
26307,2,14,90,2024-12-03,10:28:00,1,101.88,101.88,Insurance,Child
26308,10,39,78,2024-07-12,20:58:00,1,234.82,234.82,Card,Senior
26309,10,50,147,2024-10-23,16:03:00,2,60.85,121.7,Insurance,Senior
26310,9,35,63,2024-08-25,16:09:00,1,90.69,90.69,Cash,Senior
26311,10,49,1,2023-06-24,12:57:00,1,144.7,144.7,Insurance,Senior
26312,8,23,62,2023-10-03,19:25:00,2,79.35,158.7,Cash,Senior
26313,3,44,61,2023-09-05,17:14:00,2,94.04,188.08,Card,Adult
26314,8,1,53,2023-12-12,19:54:00,2,109.69,219.38,Cash,Child
26315,5,50,94,2023-04-06,19:53:00,1,332.24,332.24,Insurance,Senior
26316,5,49,73,2024-12-07,13:48:00,1,279.3,279.3,Insurance,Senior
26317,6,45,64,2023-03-27,14:18:00,1,284.41,284.41,Cash,Adult
26318,9,20,55,2024-07-01,14:11:00,1,28.69,28.69,Card,Child
26319,7,43,85,2024-09-12,09:46:00,1,264.8,264.8,Card,Adult
26320,8,26,40,2024-11-15,14:09:00,5,30.89,154.45,Card,Adult
26321,8,1,76,2023-10-27,17:04:00,1,322.91,322.91,Insurance,Adult
26322,4,9,29,2024-02-10,20:02:00,1,82.49,82.49,Cash,Adult
26323,5,39,40,2023-08-25,21:00:00,4,30.89,123.56,Card,Adult
26324,10,39,11,2024-09-09,12:05:00,2,109.07,218.14,Insurance,Adult
26325,7,20,39,2023-10-06,20:47:00,1,146.75,146.75,Cash,Child
26326,9,35,26,2023-12-13,16:13:00,2,27.7,55.4,Insurance,Senior
26327,9,15,92,2024-02-03,12:14:00,1,107.07,107.07,Insurance,Senior
26328,10,24,99,2024-04-23,20:11:00,3,409.2,1227.6,Card,Senior
26329,7,37,41,2023-06-26,20:57:00,2,342.09,684.18,Card,Adult
26330,10,15,71,2023-07-23,16:49:00,5,184.95,924.75,Insurance,Senior
26331,1,33,33,2024-06-01,13:42:00,1,197.97,197.97,Insurance,Senior
26332,6,13,50,2023-09-01,18:15:00,4,446.76,1787.04,Card,Senior
26333,2,21,24,2023-06-05,10:48:00,1,332.69,332.69,Insurance,Child
26334,10,42,130,2024-02-11,15:56:00,2,321.64,643.28,Cash,Child
26335,9,28,15,2023-10-20,12:40:00,1,247.13,247.13,Cash,Child
26336,6,48,2,2023-01-16,12:09:00,1,259.13,259.13,Card,Child
26337,5,30,70,2024-11-04,20:55:00,2,60.82,121.64,Insurance,Child
26338,9,33,90,2023-02-03,12:22:00,1,101.88,101.88,Insurance,Senior
26339,7,14,113,2023-04-17,12:14:00,1,157.5,157.5,Card,Senior
26340,8,12,57,2023-07-03,20:59:00,4,198.62,794.48,Insurance,Adult
26341,9,49,39,2023-04-15,10:43:00,2,146.75,293.5,Insurance,Adult
26342,9,32,49,2024-06-16,16:54:00,1,139.2,139.2,Insurance,Child
26343,7,14,4,2024-05-13,13:39:00,1,23.2,23.2,Insurance,Child
26344,9,11,87,2024-11-14,10:48:00,3,382.04,1146.12,Cash,Senior
26345,1,9,69,2023-07-09,21:25:00,1,236.29,236.29,Card,Adult
26346,1,33,49,2024-02-27,10:10:00,2,139.2,278.4,Cash,Child
26347,10,12,50,2024-05-13,18:42:00,1,446.76,446.76,Card,Child
26348,9,47,144,2023-05-29,09:17:00,1,325.33,325.33,Cash,Senior
26349,9,35,115,2023-05-26,15:27:00,1,363.66,363.66,Insurance,Senior
26350,2,43,118,2024-07-03,12:24:00,1,121.59,121.59,Card,Child
26351,7,24,136,2024-12-05,15:52:00,3,68.77,206.31,Card,Senior
26352,1,19,149,2023-10-03,11:32:00,1,315.17,315.17,Cash,Senior
26353,7,48,84,2023-12-11,21:44:00,2,160.31,320.62,Cash,Child
26354,5,2,71,2023-10-26,13:07:00,2,184.95,369.9,Card,Child
26355,4,24,61,2024-05-29,12:12:00,2,94.04,188.08,Cash,Adult
26356,3,40,114,2024-04-23,10:48:00,2,176.7,353.4,Insurance,Senior
26357,4,26,109,2023-11-12,13:43:00,2,272.54,545.08,Cash,Child
26358,5,41,13,2024-02-09,17:32:00,5,315.7,1578.5,Card,Adult
26359,9,48,75,2024-04-18,14:38:00,1,318.74,318.74,Insurance,Senior
26360,6,7,80,2024-01-07,18:33:00,1,88.35,88.35,Card,Child
26361,3,26,144,2023-04-05,17:35:00,1,325.33,325.33,Insurance,Senior
26362,8,33,119,2023-09-23,10:33:00,3,318.4,955.2,Card,Adult
26363,6,34,43,2023-05-16,10:14:00,3,110.04,330.12,Card,Adult
26364,8,11,132,2024-09-04,12:17:00,1,246.28,246.28,Card,Senior
26365,4,48,86,2024-01-24,13:38:00,3,350.16,1050.48,Cash,Senior
26366,5,20,138,2024-02-12,19:03:00,4,215.3,861.2,Cash,Child
26367,6,36,48,2024-12-22,13:29:00,2,86.16,172.32,Insurance,Adult
26368,1,14,63,2024-09-04,18:09:00,3,90.69,272.07,Insurance,Senior
26369,8,9,150,2024-11-27,12:15:00,1,440.7,440.7,Cash,Senior
26370,6,9,92,2023-08-09,12:02:00,2,107.07,214.14,Cash,Senior
26371,2,38,92,2024-03-10,21:36:00,2,107.07,214.14,Insurance,Senior
26372,6,12,39,2023-03-17,12:41:00,3,146.75,440.25,Card,Senior
26373,9,28,197,2024-01-28,16:31:00,1,329.64,329.64,Insurance,Adult
26374,4,1,30,2023-03-31,13:34:00,5,300.53,1502.65,Cash,Child
26375,6,4,71,2023-10-18,13:43:00,2,184.95,369.9,Cash,Child
26376,10,3,34,2023-01-06,19:42:00,4,311.34,1245.36,Cash,Senior
26377,9,3,71,2024-12-09,19:12:00,2,184.95,369.9,Card,Child
26378,6,25,65,2024-09-14,10:10:00,4,333.71,1334.84,Insurance,Adult
26379,9,43,17,2024-05-23,17:33:00,3,334.1,1002.3,Cash,Child
26380,3,1,81,2024-01-11,10:59:00,3,420.77,1262.31,Insurance,Senior
26381,9,18,61,2023-01-12,11:49:00,3,94.04,282.12,Insurance,Adult
26382,7,50,9,2024-11-18,09:12:00,3,145.51,436.53,Insurance,Child
26383,10,30,150,2023-11-25,17:02:00,1,440.7,440.7,Cash,Adult
26384,1,15,73,2023-04-06,11:53:00,1,279.3,279.3,Cash,Child
26385,7,40,118,2024-02-16,09:24:00,3,121.59,364.77,Insurance,Child
26386,3,3,48,2023-07-02,17:38:00,3,86.16,258.48,Insurance,Senior
26387,9,29,93,2024-08-18,16:46:00,1,174.61,174.61,Insurance,Adult
26388,1,39,183,2024-12-18,20:28:00,1,43.64,43.64,Card,Child
26389,3,49,66,2023-10-24,21:22:00,2,265.48,530.96,Card,Senior
26390,5,37,56,2023-01-30,20:21:00,1,125.0,125.0,Insurance,Adult
26391,6,2,109,2024-06-15,17:49:00,2,272.54,545.08,Cash,Child
26392,7,19,55,2024-06-02,11:49:00,2,28.69,57.38,Insurance,Senior
26393,9,7,110,2023-02-08,14:44:00,4,89.96,359.84,Cash,Child
26394,7,25,124,2023-04-29,20:41:00,1,290.6,290.6,Cash,Senior
26395,2,47,55,2024-06-09,16:35:00,2,28.69,57.38,Card,Child
26396,1,49,119,2023-03-12,11:57:00,1,318.4,318.4,Insurance,Senior
26397,5,42,12,2024-03-31,12:55:00,1,178.73,178.73,Card,Senior
26398,6,36,143,2023-10-21,15:37:00,2,18.72,37.44,Insurance,Senior
26399,5,29,105,2024-07-02,15:27:00,1,73.97,73.97,Insurance,Adult
26400,9,24,9,2024-12-02,20:49:00,2,145.51,291.02,Card,Child
26401,5,17,63,2023-09-03,20:23:00,2,90.69,181.38,Cash,Child
26402,7,34,1,2023-06-28,15:06:00,1,144.7,144.7,Insurance,Senior
26403,8,3,67,2023-08-01,14:37:00,2,149.77,299.54,Card,Senior
26404,7,27,145,2024-10-15,18:03:00,1,48.62,48.62,Insurance,Child
26405,3,50,79,2023-07-07,16:15:00,2,286.93,573.86,Insurance,Senior
26406,8,26,145,2023-02-08,20:40:00,2,48.62,97.24,Cash,Senior
26407,9,2,23,2024-10-26,17:33:00,1,202.92,202.92,Card,Senior
26408,6,12,103,2023-11-15,20:28:00,1,33.79,33.79,Card,Child
26409,9,29,77,2023-07-13,19:42:00,1,238.24,238.24,Cash,Child
26410,9,19,111,2024-08-20,21:58:00,1,356.92,356.92,Card,Adult
26411,6,48,21,2024-11-30,18:55:00,2,106.89,213.78,Card,Child
26412,4,46,101,2024-06-12,12:13:00,2,106.05,212.1,Insurance,Child
26413,10,49,34,2023-05-08,15:25:00,1,311.34,311.34,Cash,Adult
26414,2,30,38,2023-07-02,15:52:00,2,459.26,918.52,Card,Adult
26415,8,30,11,2023-06-02,17:05:00,2,109.07,218.14,Cash,Adult
26416,4,17,114,2024-04-18,10:24:00,4,176.7,706.8,Insurance,Child
26417,3,27,177,2023-01-31,12:09:00,2,341.49,682.98,Card,Senior
26418,6,20,139,2024-03-17,15:24:00,2,239.87,479.74,Card,Senior
26419,3,2,65,2024-04-02,20:34:00,1,333.71,333.71,Cash,Senior
26420,8,14,68,2024-03-02,14:01:00,2,334.29,668.58,Card,Child
26421,6,46,88,2024-09-27,15:48:00,5,368.08,1840.4,Insurance,Adult
26422,8,20,122,2024-02-28,13:31:00,2,12.6,25.2,Cash,Senior
26423,6,16,37,2024-01-24,17:24:00,2,7.48,14.96,Insurance,Child
26424,9,17,116,2023-07-02,20:03:00,3,350.91,1052.73,Insurance,Adult
26425,2,23,109,2023-09-18,10:37:00,1,272.54,272.54,Cash,Adult
26426,5,10,85,2024-10-04,19:59:00,1,264.8,264.8,Card,Senior
26427,1,10,80,2024-10-26,17:36:00,2,88.35,176.7,Card,Adult
26428,5,27,63,2024-10-12,18:46:00,2,90.69,181.38,Card,Child
26429,8,1,197,2023-10-30,15:52:00,1,329.64,329.64,Cash,Senior
26430,5,50,80,2023-10-22,20:03:00,2,88.35,176.7,Insurance,Adult
26431,5,44,135,2024-07-01,10:53:00,1,329.28,329.28,Cash,Adult
26432,4,7,54,2023-11-24,09:26:00,1,243.74,243.74,Card,Senior
26433,7,30,139,2023-05-09,17:47:00,1,239.87,239.87,Card,Adult
26434,1,38,176,2023-08-03,13:24:00,1,153.3,153.3,Card,Adult
26435,8,2,34,2024-03-22,14:58:00,2,311.34,622.68,Insurance,Child
26436,4,49,101,2024-09-22,16:56:00,1,106.05,106.05,Cash,Senior
26437,5,45,87,2024-04-24,13:43:00,1,382.04,382.04,Insurance,Adult
26438,9,41,144,2024-06-09,13:31:00,2,325.33,650.66,Insurance,Senior
26439,9,19,6,2024-10-12,21:58:00,1,159.38,159.38,Card,Senior
26440,6,21,140,2023-11-13,11:23:00,4,344.34,1377.36,Card,Senior
26441,2,39,100,2024-09-26,10:53:00,1,235.69,235.69,Card,Adult
26442,6,22,31,2023-06-12,13:12:00,1,194.31,194.31,Cash,Senior
26443,5,19,13,2024-09-27,16:36:00,1,315.7,315.7,Insurance,Adult
26444,4,15,95,2023-10-14,19:39:00,2,373.11,746.22,Insurance,Child
26445,9,21,123,2024-12-11,14:31:00,2,174.84,349.68,Insurance,Senior
26446,6,34,124,2023-02-04,19:42:00,2,290.6,581.2,Cash,Child
26447,2,40,110,2023-01-01,16:23:00,4,89.96,359.84,Insurance,Senior
26448,5,3,133,2024-07-13,15:38:00,2,369.62,739.24,Insurance,Child
26449,6,35,12,2024-07-08,13:46:00,1,178.73,178.73,Insurance,Senior
26450,5,23,157,2024-06-04,15:15:00,3,285.73,857.19,Cash,Adult
26451,10,38,107,2023-12-23,13:01:00,3,106.06,318.18,Insurance,Senior
26452,6,8,34,2023-06-03,21:31:00,4,311.34,1245.36,Card,Senior
26453,4,5,121,2024-03-03,10:23:00,5,313.23,1566.15,Cash,Adult
26454,10,21,82,2023-12-14,10:16:00,2,375.39,750.78,Cash,Senior
26455,1,19,109,2024-03-21,17:51:00,2,272.54,545.08,Card,Senior
26456,8,40,138,2023-08-15,21:59:00,3,215.3,645.9,Insurance,Adult
26457,3,17,20,2023-06-03,17:08:00,2,179.02,358.04,Insurance,Senior
26458,9,40,80,2023-06-20,17:03:00,1,88.35,88.35,Insurance,Adult
26459,5,50,31,2024-06-02,12:09:00,1,194.31,194.31,Cash,Senior
26460,7,17,13,2023-08-10,15:50:00,4,315.7,1262.8,Card,Child
26461,6,22,135,2023-12-06,19:36:00,3,329.28,987.84,Card,Adult
26462,4,22,83,2024-01-10,21:08:00,1,111.25,111.25,Cash,Child
26463,6,31,168,2023-02-25,09:27:00,1,334.67,334.67,Cash,Child
26464,7,35,33,2023-06-29,10:34:00,4,197.97,791.88,Cash,Child
26465,4,39,97,2023-11-01,16:25:00,1,93.87,93.87,Insurance,Senior
26466,6,40,77,2023-04-17,20:31:00,1,238.24,238.24,Card,Adult
26467,5,47,38,2024-01-03,17:35:00,2,459.26,918.52,Card,Adult
26468,9,37,80,2024-09-15,18:44:00,1,88.35,88.35,Cash,Adult
26469,6,12,150,2023-09-15,11:51:00,1,440.7,440.7,Cash,Child
26470,8,13,36,2024-10-17,10:15:00,2,184.76,369.52,Insurance,Senior
26471,1,20,108,2023-01-30,13:35:00,2,390.79,781.58,Card,Senior
26472,3,6,3,2024-06-29,17:28:00,3,356.61,1069.83,Cash,Adult
26473,10,15,74,2023-12-10,14:49:00,3,294.84,884.52,Insurance,Child
26474,1,42,134,2024-12-16,10:30:00,1,167.18,167.18,Card,Child
26475,9,17,136,2023-01-16,21:32:00,1,68.77,68.77,Cash,Child
26476,8,35,49,2023-08-05,14:10:00,1,139.2,139.2,Insurance,Adult
26477,5,20,86,2023-12-11,13:02:00,3,350.16,1050.48,Cash,Senior
26478,8,27,101,2024-07-16,11:23:00,1,106.05,106.05,Card,Senior
26479,4,10,29,2024-02-07,16:29:00,2,82.49,164.98,Insurance,Child
26480,8,50,151,2023-07-01,15:40:00,1,348.55,348.55,Insurance,Child
26481,3,21,70,2024-01-22,11:03:00,1,60.82,60.82,Card,Child
26482,4,32,114,2024-05-12,11:49:00,4,176.7,706.8,Insurance,Child
26483,4,34,71,2024-05-06,19:39:00,2,184.95,369.9,Cash,Child
26484,2,14,60,2024-03-02,16:23:00,1,149.14,149.14,Card,Child
26485,2,18,10,2023-01-21,17:55:00,2,235.73,471.46,Insurance,Child
26486,4,32,103,2024-11-16,21:33:00,2,33.79,67.58,Card,Adult
26487,4,45,32,2024-02-20,12:52:00,1,331.99,331.99,Insurance,Child
26488,4,46,116,2023-09-29,09:53:00,1,350.91,350.91,Cash,Child
26489,5,41,64,2023-07-26,10:10:00,1,284.41,284.41,Card,Senior
26490,6,19,129,2024-07-09,21:43:00,1,94.15,94.15,Card,Adult
26491,4,19,78,2023-09-18,14:16:00,1,234.82,234.82,Insurance,Senior
26492,2,20,133,2023-09-05,09:28:00,1,369.62,369.62,Insurance,Child
26493,2,38,117,2023-01-25,21:43:00,1,197.43,197.43,Cash,Senior
26494,1,39,132,2024-03-09,12:32:00,1,246.28,246.28,Card,Adult
26495,4,22,65,2024-11-18,17:13:00,2,333.71,667.42,Insurance,Senior
26496,5,19,121,2023-07-22,10:01:00,1,313.23,313.23,Cash,Adult
26497,3,42,125,2023-05-10,19:02:00,1,102.83,102.83,Card,Senior
26498,9,29,100,2023-10-10,11:17:00,1,235.69,235.69,Cash,Adult
26499,8,30,187,2023-02-15,13:32:00,2,282.83,565.66,Cash,Senior
26500,7,24,121,2024-03-25,11:50:00,1,313.23,313.23,Card,Senior
26501,6,45,137,2024-03-01,15:39:00,1,59.67,59.67,Card,Child
26502,9,48,71,2024-12-20,12:17:00,1,184.95,184.95,Card,Child
26503,5,34,192,2023-05-05,15:18:00,2,273.77,547.54,Cash,Senior
26504,9,50,158,2023-01-27,20:10:00,1,29.04,29.04,Card,Child
26505,2,46,124,2023-06-24,09:54:00,2,290.6,581.2,Cash,Adult
26506,5,2,121,2023-05-11,13:08:00,3,313.23,939.69,Cash,Senior
26507,8,40,198,2023-12-18,19:41:00,1,381.87,381.87,Insurance,Senior
26508,5,32,148,2024-03-31,15:29:00,1,221.3,221.3,Insurance,Adult
26509,1,45,68,2024-09-29,16:39:00,1,334.29,334.29,Insurance,Senior
26510,1,38,39,2023-11-03,21:18:00,4,146.75,587.0,Card,Adult
26511,9,29,86,2024-07-15,19:58:00,1,350.16,350.16,Cash,Child
26512,8,44,197,2023-08-25,16:09:00,2,329.64,659.28,Insurance,Adult
26513,8,47,1,2024-07-25,14:16:00,1,144.7,144.7,Card,Senior
26514,6,35,39,2023-12-05,16:29:00,3,146.75,440.25,Card,Adult
26515,10,38,72,2023-09-17,17:33:00,2,37.15,74.3,Insurance,Child
26516,3,38,88,2023-01-10,10:04:00,3,368.08,1104.24,Card,Senior
26517,9,41,135,2023-02-16,10:36:00,2,329.28,658.56,Insurance,Child
26518,7,9,11,2023-10-22,19:06:00,2,109.07,218.14,Card,Senior
26519,1,33,134,2023-05-15,14:16:00,1,167.18,167.18,Insurance,Senior
26520,8,43,91,2024-02-24,15:25:00,1,161.52,161.52,Cash,Adult
26521,5,39,109,2023-07-27,10:51:00,1,272.54,272.54,Cash,Adult
26522,10,38,9,2023-05-08,16:01:00,4,145.51,582.04,Insurance,Child
26523,7,18,126,2023-05-23,18:22:00,3,219.54,658.62,Cash,Child
26524,10,22,85,2023-08-04,13:15:00,1,264.8,264.8,Cash,Adult
26525,3,50,122,2024-03-16,20:29:00,1,12.6,12.6,Insurance,Adult
26526,6,15,48,2023-12-22,12:06:00,1,86.16,86.16,Cash,Child
26527,8,32,187,2024-02-19,09:17:00,1,282.83,282.83,Cash,Adult
26528,3,16,34,2023-08-20,11:55:00,1,311.34,311.34,Card,Senior
26529,5,50,128,2023-05-18,10:13:00,3,281.37,844.11,Insurance,Adult
26530,8,45,126,2024-04-13,19:51:00,1,219.54,219.54,Insurance,Child
26531,9,32,172,2024-09-17,17:25:00,1,362.71,362.71,Insurance,Child
26532,8,3,37,2024-12-10,20:21:00,3,7.48,22.44,Insurance,Senior
26533,4,50,110,2023-04-11,19:44:00,1,89.96,89.96,Insurance,Senior
26534,4,34,60,2023-05-21,21:05:00,1,149.14,149.14,Insurance,Adult
26535,9,14,88,2023-12-31,13:24:00,1,368.08,368.08,Insurance,Senior
26536,2,41,47,2024-01-26,09:28:00,2,224.21,448.42,Insurance,Senior
26537,5,7,37,2024-05-19,16:47:00,2,7.48,14.96,Insurance,Adult
26538,1,35,89,2023-01-19,20:47:00,2,102.74,205.48,Insurance,Senior
26539,8,1,114,2024-03-05,14:58:00,1,176.7,176.7,Insurance,Child
26540,1,9,24,2023-12-14,15:25:00,1,332.69,332.69,Insurance,Adult
26541,5,25,137,2023-04-17,19:03:00,1,59.67,59.67,Insurance,Child
26542,8,38,199,2023-03-06,16:38:00,2,275.48,550.96,Insurance,Child
26543,9,45,78,2024-11-27,16:38:00,5,234.82,1174.1,Cash,Child
26544,2,36,15,2024-06-23,17:04:00,1,247.13,247.13,Insurance,Adult
26545,6,28,108,2023-01-02,15:14:00,2,390.79,781.58,Card,Child
26546,7,2,34,2024-02-11,17:41:00,1,311.34,311.34,Insurance,Child
26547,5,12,39,2024-10-19,19:59:00,1,146.75,146.75,Insurance,Child
26548,4,48,91,2023-02-11,11:57:00,1,161.52,161.52,Card,Child
26549,1,42,61,2024-01-24,18:33:00,2,94.04,188.08,Card,Adult
26550,5,24,146,2024-08-17,13:03:00,1,31.93,31.93,Cash,Child
26551,4,5,90,2023-05-04,16:52:00,1,101.88,101.88,Card,Adult
26552,5,20,73,2023-06-06,21:49:00,1,279.3,279.3,Card,Child
26553,5,13,150,2024-03-06,12:49:00,5,440.7,2203.5,Insurance,Senior
26554,5,16,33,2024-09-01,11:40:00,1,197.97,197.97,Insurance,Senior
26555,8,30,89,2023-03-14,11:43:00,1,102.74,102.74,Card,Senior
26556,10,26,85,2023-05-02,11:30:00,1,264.8,264.8,Cash,Child
26557,10,46,189,2023-06-03,10:07:00,2,135.16,270.32,Card,Child
26558,1,50,66,2024-11-29,14:42:00,1,265.48,265.48,Card,Senior
26559,6,9,39,2024-01-17,10:03:00,2,146.75,293.5,Card,Senior
26560,7,3,103,2024-05-20,13:55:00,1,33.79,33.79,Card,Senior
26561,3,45,73,2024-12-24,20:21:00,2,279.3,558.6,Cash,Child
26562,10,19,35,2023-07-02,09:32:00,2,457.54,915.08,Insurance,Senior
26563,6,25,51,2024-11-22,19:47:00,3,316.11,948.33,Insurance,Child
26564,9,50,125,2023-07-21,14:52:00,4,102.83,411.32,Card,Child
26565,6,32,66,2024-09-20,10:07:00,2,265.48,530.96,Insurance,Senior
26566,5,11,18,2023-03-01,11:35:00,1,336.23,336.23,Insurance,Adult
26567,3,44,189,2023-02-14,12:57:00,2,135.16,270.32,Insurance,Child
26568,10,36,119,2024-10-19,14:19:00,1,318.4,318.4,Card,Senior
26569,1,35,80,2023-01-11,15:11:00,1,88.35,88.35,Cash,Adult
26570,10,27,67,2024-07-15,16:01:00,1,149.77,149.77,Insurance,Child
26571,4,34,50,2023-02-09,21:53:00,1,446.76,446.76,Insurance,Adult
26572,1,47,106,2023-04-23,21:06:00,2,173.85,347.7,Card,Adult
26573,1,12,108,2023-09-17,21:10:00,1,390.79,390.79,Card,Senior
26574,1,45,1,2024-02-08,09:47:00,1,144.7,144.7,Cash,Senior
26575,7,30,61,2023-08-31,19:29:00,1,94.04,94.04,Insurance,Senior
26576,7,12,131,2023-05-24,16:35:00,3,12.75,38.25,Card,Senior
26577,6,30,10,2024-02-15,21:39:00,1,235.73,235.73,Insurance,Child
26578,6,20,46,2024-08-10,14:22:00,3,261.05,783.15,Insurance,Adult
26579,6,36,139,2023-02-27,17:21:00,3,239.87,719.61,Cash,Adult
26580,5,39,82,2023-03-18,16:21:00,1,375.39,375.39,Cash,Senior
26581,7,2,64,2023-05-24,09:24:00,4,284.41,1137.64,Insurance,Adult
26582,4,17,139,2024-07-06,19:57:00,1,239.87,239.87,Cash,Child
26583,3,24,134,2023-02-10,12:11:00,3,167.18,501.54,Insurance,Senior
26584,1,12,105,2023-01-17,16:50:00,2,73.97,147.94,Card,Child
26585,4,26,80,2023-11-23,20:48:00,2,88.35,176.7,Card,Adult
26586,4,42,42,2024-09-23,21:48:00,2,38.52,77.04,Cash,Adult
26587,2,27,56,2023-08-10,20:13:00,1,125.0,125.0,Card,Adult
26588,7,11,111,2023-11-27,21:28:00,5,356.92,1784.6,Insurance,Adult
26589,9,15,115,2024-09-07,18:57:00,3,363.66,1090.98,Insurance,Child
26590,4,13,158,2024-04-08,18:53:00,1,29.04,29.04,Cash,Adult
26591,6,27,19,2023-06-17,19:21:00,1,320.24,320.24,Card,Adult
26592,10,50,129,2024-02-24,13:54:00,5,94.15,470.75,Insurance,Senior
26593,6,49,30,2023-11-01,14:22:00,1,300.53,300.53,Cash,Child
26594,8,14,146,2024-04-07,13:31:00,4,31.93,127.72,Card,Adult
26595,8,20,127,2023-01-20,12:38:00,1,270.08,270.08,Card,Senior
26596,3,49,31,2023-11-27,09:31:00,3,194.31,582.93,Card,Child
26597,7,6,52,2023-04-10,18:09:00,3,46.79,140.37,Card,Adult
26598,3,50,49,2023-03-20,13:32:00,1,139.2,139.2,Insurance,Child
26599,7,3,47,2024-10-01,12:57:00,1,224.21,224.21,Insurance,Child
